SKU,name,URL to product,price,Retail Price,URL to image,URL to thumbnail image,Commission,Category,Subcategory,Description,SearchTerms,Status,MerchantID,Custom 1,Custom 2,Custom 3,Custom 4,Custom 5,StoreID,Manufacturer,PartNumber,MerchantCategory,MerchantSubCategory,ShortDescription,ISBN,UPC,CrossSell,MerchantGroup,MerchantSubgroup,CompatibleWith,CompareTo,QuantityDiscount,Bestseller,AddToCartURL,ReviewsRSSURL,Option1,Option2,Option3,Option4,Option5,ReservedForFutureUse1,ReservedForFutureUse2,ReservedForFutureUse3,ReservedForFutureUse4,ReservedForFutureUse5,ReservedForFutureUse6,ReservedForFutureUse7,ReservedForFutureUse8,ReservedForFutureUse9
CAC680808,Large Lap Tray Pad,http://www.wrightstuff.biz/lalaptrpad.html,114.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/lalaptrpad.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/lalaptrpad.jpg,,12,183,"Using Action's mini-cube technology, this Large Lap Tray Pad provides spot protection and pressure management for use on lap trays, head rests, large flat or contoured surfaces, or other areas of redness development in ""at risk"" users.The Lap Tray Pads are used to protect arms and elbows against developing pressure ulcerations or bruises.Sold with Action's low shear cover. Large Lap Tray Pad Features: Won't rub skin. Unrivaled in reducing the development of decubitus ulcers and pressure sores. Large Lap Tray Pad Specifications: Measures: 8 x 8in. 1/2 in. thick. This is a non-returnable hygiene item.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",766900208,For Your Comfort,Action Polymer Cushions and Pads for Seats and Mattresses,8 x 8 x 1/2 inch gel cube pad.,,,,Akton Polymer Cube Pads,Adaptive Lap Tray Pads 1/2 inch,,,,,,,,,,,,,,,,,,,,
AMI73817,Wear Ease Shoe Fasteners,http://www.wrightstuff.biz/weeashfa.html,18.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/weeashfa.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/weeashfa.jpg,,12,183,"Wear Ease Shoe Fasteners convert regular lace-up shoes into shoes with simple to use hook-and-loop closures, allowing for easier fastening and unfastening of shoes. D-rings facilitate closing and opening of the strap. Wear Ease Shoe Fastener Features: Converts regular lace-up shoes into shoes with simple to use hook-and-loop closures. Wear Ease Shoe Fastener Specifications: Each fastener fits 2-3 eyelets. For shoes with 4-6 eyelets, 2 per shoe may be required. Package of 4.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",,Getting Ready,Adaptive Dressing Aids,Solution for children and adults who have difficulty with shoelaces.,,742645013297,,Elastic Shoelaces,,,,,,,,,,,,,,,,,,,,,
AMI738242,T Long Handle Shoehorn,http://www.wrightstuff.biz/tlohash.html,5.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/tlohash.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/tlohash.jpg,,12,183,"The T Long Handle Shoehorn eliminates the need for rotating the wrist. The unique ""T"" shaped handle allows the wrist to remain in a neutral position while putting on shoes. T Long Handle Shoehorn Features: Eliminates wrist rotation. Useful for people who have trouble bending! Ideal for people with arthritis, limited wrist movement, or other hand limitations. T Long Handle Shoehorn Specifications: Unique ""T"" handle. Length: 19.5 in.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",742645012023,Getting Ready,Adaptive Dressing Aids,"Unique ""T"" shaped handle allows the wrist to remain in a neutral position.",,742645012023,,Long Handle Shoe Horns,,,,,,,,,,,,,,,,,,,,,
AD8220,Easy Grip Nail Clippers,http://www.wrightstuff.biz/eagrnacl.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/eagrnacl.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/eagrnacl.jpg,,12,183,"The Easy Grip Nail Clippers are specially designed for stiff or arthritic hands. Ready to use, right out of the easy to open package. No twisting or flipping the handle to open the clippers, and no more painful bending or turning your wrist to get the right angle for cutting each nail. Angled shape allows for a comfortable hand position. Improved clipping design means less squeezing to cut the nail. Bulb-shaped handle with finger scoops provides 3 grip choices: power grip, pinch grip and lateral grip. Blade-bumpers keep fingers stable and prevent accidental cuts. Larger blade width reduces the number of cuts necessary to trim each nail. Overall length 3.5 inches.Easy Grip Nail Clippers and other products are designed specifically to assist people who have problems gripping and manipulating tools like clippers, tweezers and smoothers. They combine the comfort of elastomers, rigid lightweight polymers and long lasting stainless steel action surfaces. Built to last, all Easy Grip products are guaranteed for life. Easy Grip Nail Clippers Features: Gentle on hands. Soft rubber grip handles. Blade bumpers add stability and help prevent injury. Easy Grip Nail Clippers Specifications: Easy to clean, hygienic stainless steel. 45° blade angle allows for a comfortable and stable hand position. Nail Clippers are 3.5"" long.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",42137822001,Getting Ready,Adaptive Grooming and Hygiene Aids,Specially designed for stiff or arthritic hands,,,,Nail Care Aids,,,,,,,,,,,,,,,,,,,,,
NC35111,Dycem Strips Package of 3,http://www.wrightstuff.biz/dystpaof3.html,7.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/dystpaof3.gif,http://feeds2.yourstorewizards.com/1931/images/100x500/dystpaof3.gif,,12,183,"The Dycem Strips have an adhesive backing that secures them into place. The strips can be used to build up eating utensil handles to provide the user with a more secure grip. The Adhesive backing on the strips can be attached to pens, tools, wheelchair arms, and walkers for a more comfortable grip. Yellow color provides color and tone contrast for people with low vision. Dycem Strips Features: Adhesive backing. Bright yellow color is easy to see. Provide a more secure grip. Dycem Strips Specifications: Strips measure 1 1/8 x 16 inches. Package of 3. Color choice - yellow.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",111796,In the Kitchen,Eating Utensil Holders,Bright yellow self adhesive strips,,,,,,,,,,,,,,,,,,,,,,,,,
AMI70325,Walker and Wheelchair Clip Cane Holder,http://www.wrightstuff.biz/clcahoforwaa.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/clcahoforwaa.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/clcahoforwaa.jpg,,12,183,"The Cane Holder for Walkers/Wheelchairs features a unique double-clip that allows users to keep a cane handy wherever they may need it.Simply snap one side of the clip onto any tubular structure such as a tubular table leg, walker, commode, bed rail, wheelchair, or even a lawn chair. The opposite side of the clip will hold most diameters of walking canes. The gripping surfaces are soft plastic rollers and will not damage cane surfaces. Clip Cane Holder Features: Allows users to keep a cane handy wherever they may need it. Will not damage cane. Gripping surfaces are soft plastic rollers. Clip will hold most diameters of canes. Unique double-clip. Clip Cane Holder Specifications: Measures - 3 x 2 x 1 3/4 inches.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",703250002,On The Move,Walking Canes and Cane Accessories,Solves the problem of carrying a cane while using a walker or wheelchair.,,,,,,,,,,,,,,,,,,,,,,,,,
AD8241,Easy Grip Point Tip Tweezers,http://www.wrightstuff.biz/eagrpotiptw.html,15.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/eagrpotiptw.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/eagrpotiptw.jpg,,12,183,"The Easy Grip Point Tip Tweezers are specially designed for stiff or arthritic hands. Ready to use, right out of the easy to open package. Rounded back rests in the palm of the hand for stability and control. Comfortable, soft rubber finger and thumb grips. Precision tips with unique gripping surface to tweeze fine and tiny hair. Alignment feature keeps tips perfectly matched for lasting accuracy, increases precision, prevents tips from slipping side-to-side and maintains alignment if tweezers are dropped. Easy action reduces painful pinching motion. Overall length 4.25 inches.Easy Grip Point Tip Tweezers and other products are designed specifically to assist people who have problems gripping and manipulating tools like clippers, tweezers and smoothers. They combine the comfort of elastomers, rigid lightweight polymers and long lasting stainless steel action surfaces. Built to last, all Easy Grip products are guaranteed for life. Easy Grip Point Tip Tweezers Features: Rounded back rests in the palm of hand for stability and control. Comfortable, soft rubber finger and thumbs grips. Easy action reduces painful pinching motion. Easy Grip Point Tip Tweezers Specifications: Overall length 4.25 inches. Long lasting stainless steel action surfaces.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",42137824104,Getting Ready,Adaptive Grooming and Hygiene Aids,Specially designed for stiff or arthritic hands.,,,,,,,,,,,,,,,,,,,,,,,,,
CKE802,Oxygen Tank Holders,http://www.wrightstuff.biz/oxtaho1.html,29.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/oxtaho1.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/oxtaho1.jpg,,12,183,"The Oxygen Tank Holders are made of PVC coated, heavy duty navy blue nylon that is strong, waterproof and lightweight. The top and bottom straps are equipped with quick-release buckles and are fully adjustable to accommodate most wheelchairs. Top straps can be attached to the push handles or uprights while bottom straps attach to the tipping levers. Oxygen Tank Holders Features: Heavy duty navy blue nylon is strong, waterproof and lightweight. Top and bottom straps are equipped with quick-release buckles. Straps are fully adjustable to accommodate most wheelchairs. Oxygen Tank Holders Specifications: Choose from : Large Holder for both D and E size tanks or Small Holder for M6 or 3.25 diameter tanks. Top straps can be attached to the push handles or uprights. Bottom straps attach to the tipping levers.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",,On The Move,Wheelchair Accessories,"For D, E, and M6 oxygen tanks.",,873704002843,,,,,,,,,,,,,,,,,,,,,,,
CDCV332,Wheelchair Weather Chaps,http://www.wrightstuff.biz/weatherchaps.html,45.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/weatherchaps.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/weatherchaps.jpg,,12,183,"The Wheelchair Weather Chaps keep you drier than a poncho because it fits snugly around your lower body, instead of draping over it. Slip your feet into the bottom pocket, then pull it over your legs and lap for waterproof protection. Bottom is contoured so nothing gets caught in your wheels and there's no need to leave your seat to put it on. Removable fleece lining provides extra warmth, great for ball games and getting around!Three sizes are avaialble: Pediatric size for children and small adults, Adult size, and Extra wide. Wheelchair Weather Chaps Removable fleece lining provides extra warmth. Fits snugly around your lower body.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",,On The Move,Wheelchair Accessories,Keeps you drier than a poncho.,,,,,,,,,,,,,,,,,,,,,,,,,
AD8230,Easy Grip Toe Nail Clippers,http://www.wrightstuff.biz/eagrtoenacl.html,19.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/eagrtoenacl.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/eagrtoenacl.jpg,,12,183,"The Easy Grip Toenail Clippers are specially designed for stiff or arthritic hands. Ready to use, right out of the easy to open package. No twisting or flipping the handle to open the clippers, and no more painful bending or turning your wrist to get the right angle for cutting each nail. Angled shape allows for a comfortable hand position. Improved clipping design means less squeezing to cut the nail. Bulb-shaped handle with finger scoops provides 3 grip choices: power grip, pinch grip and lateral grip. Blade-bumpers keep fingers stable and prevent accidental cuts. Larger blade width reduces the number of cuts necessary to trim each nail. Even the thickest toenails are cut quickly and easily with our Easy Grip Toenail Clippers. Overall length 4.25 inches.Easy Grip Nail Clippers and other products are designed specifically to assist people who have problems gripping and manipulating tools like clippers, tweezers and smoothers. They combine the comfort of elastomers, rigid lightweight polymers and long lasting stainless steel action surfaces. Built to last, all Easy Grip products are guaranteed for life. Easy Grip Toe Nail Clipper Features: Soft rubber grip handles. Blade bumpers add stability and help prevent injury. Angled head to reduce stress on wrist and hands. Easy Grip Toe Nail Clipper Specifications: Toenail Clippers are 4.25"" long. Easy to clean, hygienic stainless steel.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",42137823107,Getting Ready,Adaptive Grooming and Hygiene Aids,Specially designed for stiff or arthritic hands,,,,Nail Care Aids,,,,,,,,,,,,,,,,,,,,,
CKE80316,54 inch Stripe Gait Belt,http://www.wrightstuff.biz/54instbe.html,9.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/54instbe.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/54instbe.jpg,,12,183,"Use this 54 inch Stripe Belt to provide assistance for individuals when walking, standing, or sitting. The 2 inch wide cotton belt features a metal buckle with teeth for secure closing and easy adjusting. Machine washable. Pediatric sizes available by special order. 54 inch Stripe Belt Features: Made from cotton. Metal buckle has teeth. Holds securely around the patient. Adjusts easily. 54 inch Stripe Belt Specifications: 2 inches wide. Special orders available.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704002584,On The Move,"Slings, Gait and Transfer Belts",,,873704002584,,Economy Gait and Transfer Belts - Stripe,,,,,,,,,,,,,,,,,,,,,
CKE80307,60 inch Patriot Stripe Gait Belt,http://www.wrightstuff.biz/60inpast.html,10.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/60inpast.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/60inpast.jpg,,12,183,"Use this 60 inch Patriot Stripe to provide assistance for individuals when walking, standing, or sitting. The 2 inch wide cotton belt features a metal buckle with teeth for secure closing and easy adjusting. Machine washable. Pediatric sizes available by special order. 60 inch Patriot Stripe Features: Made from cotton. Metal buckle has teeth. Holds securely around the patient. Adjusts easily. 60 inch Patriot Stripe Specifications: 2 inches wide. Special orders available.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",873704002515,On The Move,"Slings, Gait and Transfer Belts",,,873704002515,,Economy Gait and Transfer Belts - Patriot Stripe,,,,,,,,,,,,,,,,,,,,,
AMI02134,Elite Bath Brush with Soap Insert,http://www.wrightstuff.biz/elbabrwisoin.html,21.95,,http://feeds2.yourstorewizards.com/1931/images/250x1000/elbabrwisoin.jpg,http://feeds2.yourstorewizards.com/1931/images/100x500/elbabrwisoin.jpg,,12,183,"Two-sided, multi-functional Bath Brush that really hits the spot! One side is soft bristles for gently cleaning and massaging your body. The other side is Elite Bar Soap so you can apply soap before you scrub. Lightly scented and lathers up nicely. The soap insert pops out and can be replaced when empty or interchanged. Elite Bath Brush features a 15 1/2 inch long contoured handle. Pearl Blue color.The center oval is detachable and can be replaced with the Elite Pumice Insert or Elite Liquid Soap Dispenser Insert. Just pop out the center insert and pop in a different insert. Use the Elite Pumice Insert for exfoliating and gently removing dead, dry skin. The Elite Soap Dispenser Insert will release just the right amount of your favorite liquid soap. Use with any type liquid soap. Elite Bath Brush Features: Lightly scented and lathers up nicely. Soap insert pops out and can be replaced when empty or interchanged. Elite Bath Brush Specifications: 15 1/2 inch long contoured handle.",,instock,942,,,,,,1,"The Wright Stuff, Inc.",728685021348,Getting Ready,Long Handle Bath Sponges and Bath Brushes,Two-sided multifunctional bath brush,,728685021348,,,,,,,,,,,,,,,,,,,,,,,
